asset_id,asset_type,name,location,root,relative_path,top_folder,subfolder,extension,size_mb,modified,possible_role
A0017,script,PanelData_IDA_country-year+.R,sources/part_ii\13_WB - IDA_GFDR\PanelData_IDA_country-year+.R,sources/part_ii,13_WB - IDA_GFDR/PanelData_IDA_country-year+.R,13_WB - IDA_GFDR,PanelData_IDA_country-year+.R,.r,0.017,2026-06-16,existing_processing_script
A0018,script,PanelData_IDA_country-year.R,sources/part_ii\13_WB - IDA_GFDR\PanelData_IDA_country-year.R,sources/part_ii,13_WB - IDA_GFDR/PanelData_IDA_country-year.R,13_WB - IDA_GFDR,PanelData_IDA_country-year.R,.r,0.006,2026-06-11,existing_processing_script
A0029,documentation,CN-696_EI_Stat_Review_V1_DIGITAL_0908.pdf,sources/part_ii\14_Energy-Institute\Data_base\CN-696_EI_Stat_Review_V1_DIGITAL_0908.pdf,sources/part_ii,14_Energy-Institute/Data_base/CN-696_EI_Stat_Review_V1_DIGITAL_0908.pdf,14_Energy-Institute,Data_base,.pdf,5.013,2026-06-17,methodological_documentation
A0033,documentation,Definitions.pdf,sources/part_ii\14_Energy-Institute\Data_base\Definitions.pdf,sources/part_ii,14_Energy-Institute/Data_base/Definitions.pdf,14_Energy-Institute,Data_base,.pdf,0.066,2026-06-17,methodological_documentation
A0035,documentation,Methodology.pdf,sources/part_ii\14_Energy-Institute\Data_base\Methodology.pdf,sources/part_ii,14_Energy-Institute/Data_base/Methodology.pdf,14_Energy-Institute,Data_base,.pdf,0.184,2026-06-17,methodological_documentation
A0037,documentation,Statistical Review of World Energy.pdf,sources/part_ii\14_Energy-Institute\Data_base\Statistical Review of World Energy.pdf,sources/part_ii,14_Energy-Institute/Data_base/Statistical Review of World Energy.pdf,14_Energy-Institute,Data_base,.pdf,5.347,2026-06-17,methodological_documentation
A0038,documentation,Statistical-Review-of-World-Energy-2024.pdf,sources/part_ii\14_Energy-Institute\Data_base\Statistical-Review-of-World-Energy-2024.pdf,sources/part_ii,14_Energy-Institute/Data_base/Statistical-Review-of-World-Energy-2024.pdf,14_Energy-Institute,Data_base,.pdf,3.531,2026-06-17,methodological_documentation
A0078,script,PanelData_EnergyInstitute_country-year_CORREGIDO_v2.R,sources/part_ii\14_Energy-Institute\PanelData_EnergyInstitute_country-year_CORREGIDO_v2.R,sources/part_ii,14_Energy-Institute/PanelData_EnergyInstitute_country-year_CORREGIDO_v2.R,14_Energy-Institute,PanelData_EnergyInstitute_country-year_CORREGIDO_v2.R,.r,0.03,2026-06-17,existing_processing_script
A0097,script,PanelData_OWID_Energy_country-year.R,sources/part_ii\14_OurworldData\PanelData_OWID_Energy_country-year.R,sources/part_ii,14_OurworldData/PanelData_OWID_Energy_country-year.R,14_OurworldData,PanelData_OWID_Energy_country-year.R,.r,0.022,2026-06-17,existing_processing_script
A0100,documentation,README.md,sources/part_ii\14_OurworldData\raw_unzipped\energy-data-master\README.md,sources/part_ii,14_OurworldData/raw_unzipped/energy-data-master/README.md,14_OurworldData,raw_unzipped,.md,0.014,2026-06-17,methodological_documentation
A0102,documentation,Energy-Questionnaire-Guidelines.pdf,sources/part_ii\14_UNEnergy-Statistics\Data_bases\Energy-Questionnaire-Guidelines.pdf,sources/part_ii,14_UNEnergy-Statistics/Data_bases/Energy-Questionnaire-Guidelines.pdf,14_UNEnergy-Statistics,Data_bases,.pdf,0.472,2026-01-16,codebook_or_metadata
A0120,script,PanelData_SYB_Energy_country-year_CORREGIDO_v2+.R,sources/part_ii\14_UNEnergy-Statistics\PanelData_SYB_Energy_country-year_CORREGIDO_v2+.R,sources/part_ii,14_UNEnergy-Statistics/PanelData_SYB_Energy_country-year_CORREGIDO_v2+.R,14_UNEnergy-Statistics,PanelData_SYB_Energy_country-year_CORREGIDO_v2+.R,.r,0.023,2026-06-17,existing_processing_script
A0121,script,PanelData_UNEnergy_country-year.R,sources/part_ii\14_UNEnergy-Statistics\PanelData_UNEnergy_country-year.R,sources/part_ii,14_UNEnergy-Statistics/PanelData_UNEnergy_country-year.R,14_UNEnergy-Statistics,PanelData_UNEnergy_country-year.R,.r,0.018,2026-06-17,existing_processing_script
A0122,script,PanelData_UNEnergy_Statistics_country-year.R,sources/part_ii\14_UNEnergy-Statistics\PanelData_UNEnergy_Statistics_country-year.R,sources/part_ii,14_UNEnergy-Statistics/PanelData_UNEnergy_Statistics_country-year.R,14_UNEnergy-Statistics,PanelData_UNEnergy_Statistics_country-year.R,.r,0.021,2026-06-17,existing_processing_script
A0140,script,PanelData_SYB_Energy_country-year_UNEnergy_Statistics_2+.R,sources/part_ii\14_UNEnergy-Statistics_2\PanelData_SYB_Energy_country-year_UNEnergy_Statistics_2+.R,sources/part_ii,14_UNEnergy-Statistics_2/PanelData_SYB_Energy_country-year_UNEnergy_Statistics_2+.R,14_UNEnergy-Statistics_2,PanelData_SYB_Energy_country-year_UNEnergy_Statistics_2+.R,.r,0.027,2026-06-17,existing_processing_script
A0163,script,PanelData_YALE_country-year.R,sources/part_ii\15_Yale\PanelData_YALE_country-year.R,sources/part_ii,15_Yale/PanelData_YALE_country-year.R,15_Yale,PanelData_YALE_country-year.R,.r,0.011,2026-06-11,existing_processing_script
A0164,script,PanelData_Yale_EPI_country-row-year+.R,sources/part_ii\15_Yale\PanelData_Yale_EPI_country-row-year+.R,sources/part_ii,15_Yale/PanelData_Yale_EPI_country-row-year+.R,15_Yale,PanelData_Yale_EPI_country-row-year+.R,.r,0.016,2026-06-17,existing_processing_script
A0165,script,PanelData_Yale_EPI_country-year+.R,sources/part_ii\15_Yale\PanelData_Yale_EPI_country-year+.R,sources/part_ii,15_Yale/PanelData_Yale_EPI_country-year+.R,15_Yale,PanelData_Yale_EPI_country-year+.R,.r,0.018,2026-06-17,existing_processing_script
A0782,script,PanelData_DoingBussiness_country-year+.R,sources/part_ii\16_WB - Doing Bussiness\PanelData_DoingBussiness_country-year+.R,sources/part_ii,16_WB - Doing Bussiness/PanelData_DoingBussiness_country-year+.R,16_WB - Doing Bussiness,PanelData_DoingBussiness_country-year+.R,.r,0.029,2026-06-17,existing_processing_script
A0783,script,PanelData_DoingBussiness_country-year.R,sources/part_ii\16_WB - Doing Bussiness\PanelData_DoingBussiness_country-year.R,sources/part_ii,16_WB - Doing Bussiness/PanelData_DoingBussiness_country-year.R,16_WB - Doing Bussiness,PanelData_DoingBussiness_country-year.R,.r,0.005,2026-06-11,existing_processing_script
A0793,script,PanelData_BIS_LBS_country-year_CORREGIDO_comillas.R,sources/part_ii\17_BIS\PanelData_BIS_LBS_country-year_CORREGIDO_comillas.R,sources/part_ii,17_BIS/PanelData_BIS_LBS_country-year_CORREGIDO_comillas.R,17_BIS,PanelData_BIS_LBS_country-year_CORREGIDO_comillas.R,.r,0.021,2026-06-18,existing_processing_script
A0804,script,PanelData_OPEC_country-year+.R,sources/part_ii\18_OPECstatistics\PanelData_OPEC_country-year+.R,sources/part_ii,18_OPECstatistics/PanelData_OPEC_country-year+.R,18_OPECstatistics,PanelData_OPEC_country-year+.R,.r,0.018,2026-06-15,existing_processing_script
A0805,script,PanelData_OPEC_country-year.R,sources/part_ii\18_OPECstatistics\PanelData_OPEC_country-year.R,sources/part_ii,18_OPECstatistics/PanelData_OPEC_country-year.R,18_OPECstatistics,PanelData_OPEC_country-year.R,.r,0.006,2026-06-13,existing_processing_script
A0852,documentation,F00002245-Latinobarometro_Libro_de_codigos_Chile_1995.pdf,sources/part_ii\19_Latinobarometro\Data_base\1995\F00002245-Latinobarometro_Libro_de_codigos_Chile_1995.pdf,sources/part_ii,19_Latinobarometro/Data_base/1995/F00002245-Latinobarometro_Libro_de_codigos_Chile_1995.pdf,19_Latinobarometro,Data_base,.pdf,3.505,2026-06-14,methodological_documentation
A0853,documentation,F00002246-Latinobarometro_Codebook_Chile_1995.pdf,sources/part_ii\19_Latinobarometro\Data_base\1995\F00002246-Latinobarometro_Codebook_Chile_1995.pdf,sources/part_ii,19_Latinobarometro/Data_base/1995/F00002246-Latinobarometro_Codebook_Chile_1995.pdf,19_Latinobarometro,Data_base,.pdf,3.503,2026-06-14,codebook_or_metadata
A0854,documentation,F00002247-Latinobarometro_Libro_de_codigos_argentina_1995.pdf,sources/part_ii\19_Latinobarometro\Data_base\1995\F00002247-Latinobarometro_Libro_de_codigos_argentina_1995.pdf,sources/part_ii,19_Latinobarometro/Data_base/1995/F00002247-Latinobarometro_Libro_de_codigos_argentina_1995.pdf,19_Latinobarometro,Data_base,.pdf,3.553,2026-06-14,methodological_documentation
A0855,documentation,F00002248-Latinobarometro_Codebook_argentina_1995.pdf,sources/part_ii\19_Latinobarometro\Data_base\1995\F00002248-Latinobarometro_Codebook_argentina_1995.pdf,sources/part_ii,19_Latinobarometro/Data_base/1995/F00002248-Latinobarometro_Codebook_argentina_1995.pdf,19_Latinobarometro,Data_base,.pdf,3.559,2026-06-14,codebook_or_metadata
A0856,documentation,F00002249-Latinobarometro_Libro_de_codigos_Mexico_1995.pdf,sources/part_ii\19_Latinobarometro\Data_base\1995\F00002249-Latinobarometro_Libro_de_codigos_Mexico_1995.pdf,sources/part_ii,19_Latinobarometro/Data_base/1995/F00002249-Latinobarometro_Libro_de_codigos_Mexico_1995.pdf,19_Latinobarometro,Data_base,.pdf,3.553,2026-06-14,methodological_documentation
A0857,documentation,F00002250-Latinobarometro_Codebook_Mexico_1995.pdf,sources/part_ii\19_Latinobarometro\Data_base\1995\F00002250-Latinobarometro_Codebook_Mexico_1995.pdf,sources/part_ii,19_Latinobarometro/Data_base/1995/F00002250-Latinobarometro_Codebook_Mexico_1995.pdf,19_Latinobarometro,Data_base,.pdf,3.561,2026-06-14,codebook_or_metadata
A0858,documentation,F00002251-Latinobarometro_Libro_de_codigos_Paraguay_1995.pdf,sources/part_ii\19_Latinobarometro\Data_base\1995\F00002251-Latinobarometro_Libro_de_codigos_Paraguay_1995.pdf,sources/part_ii,19_Latinobarometro/Data_base/1995/F00002251-Latinobarometro_Libro_de_codigos_Paraguay_1995.pdf,19_Latinobarometro,Data_base,.pdf,3.524,2026-06-14,methodological_documentation
A0859,documentation,F00002252-Latinobarometro_Codebook_Paraguay_1995.pdf,sources/part_ii\19_Latinobarometro\Data_base\1995\F00002252-Latinobarometro_Codebook_Paraguay_1995.pdf,sources/part_ii,19_Latinobarometro/Data_base/1995/F00002252-Latinobarometro_Codebook_Paraguay_1995.pdf,19_Latinobarometro,Data_base,.pdf,3.529,2026-06-14,codebook_or_metadata
A0860,documentation,F00002253-Latinobarometro_Libro_de_codigos_Peru_1995.pdf,sources/part_ii\19_Latinobarometro\Data_base\1995\F00002253-Latinobarometro_Libro_de_codigos_Peru_1995.pdf,sources/part_ii,19_Latinobarometro/Data_base/1995/F00002253-Latinobarometro_Libro_de_codigos_Peru_1995.pdf,19_Latinobarometro,Data_base,.pdf,3.502,2026-06-14,methodological_documentation
A0861,documentation,F00002254-Latinobarometro_Codebook_Peru_1995.pdf,sources/part_ii\19_Latinobarometro\Data_base\1995\F00002254-Latinobarometro_Codebook_Peru_1995.pdf,sources/part_ii,19_Latinobarometro/Data_base/1995/F00002254-Latinobarometro_Codebook_Peru_1995.pdf,19_Latinobarometro,Data_base,.pdf,3.501,2026-06-14,codebook_or_metadata
A0862,documentation,F00002255-Latinobarometro_Libro_de_codigos_Brasil_1995.pdf,sources/part_ii\19_Latinobarometro\Data_base\1995\F00002255-Latinobarometro_Libro_de_codigos_Brasil_1995.pdf,sources/part_ii,19_Latinobarometro/Data_base/1995/F00002255-Latinobarometro_Libro_de_codigos_Brasil_1995.pdf,19_Latinobarometro,Data_base,.pdf,3.502,2026-06-14,methodological_documentation
A0863,documentation,F00002256-Latinobarometro_Codebook_Brasil_1995.pdf,sources/part_ii\19_Latinobarometro\Data_base\1995\F00002256-Latinobarometro_Codebook_Brasil_1995.pdf,sources/part_ii,19_Latinobarometro/Data_base/1995/F00002256-Latinobarometro_Codebook_Brasil_1995.pdf,19_Latinobarometro,Data_base,.pdf,3.501,2026-06-14,codebook_or_metadata
A0864,documentation,F00002257-Latinobarometro_Libro_de_codigos_uruguay_1995.pdf,sources/part_ii\19_Latinobarometro\Data_base\1995\F00002257-Latinobarometro_Libro_de_codigos_uruguay_1995.pdf,sources/part_ii,19_Latinobarometro/Data_base/1995/F00002257-Latinobarometro_Libro_de_codigos_uruguay_1995.pdf,19_Latinobarometro,Data_base,.pdf,3.531,2026-06-14,methodological_documentation
A0865,documentation,F00002258-Latinobarometro_Codebook_uruguay_1995.pdf,sources/part_ii\19_Latinobarometro\Data_base\1995\F00002258-Latinobarometro_Codebook_uruguay_1995.pdf,sources/part_ii,19_Latinobarometro/Data_base/1995/F00002258-Latinobarometro_Codebook_uruguay_1995.pdf,19_Latinobarometro,Data_base,.pdf,3.536,2026-06-14,codebook_or_metadata
A0866,documentation,F00002259-Latinobarometro_Libro_de_codigos_Venezuela_1995.pdf,sources/part_ii\19_Latinobarometro\Data_base\1995\F00002259-Latinobarometro_Libro_de_codigos_Venezuela_1995.pdf,sources/part_ii,19_Latinobarometro/Data_base/1995/F00002259-Latinobarometro_Libro_de_codigos_Venezuela_1995.pdf,19_Latinobarometro,Data_base,.pdf,3.503,2026-06-14,methodological_documentation
A0867,documentation,F00002260-Latinobarometro_Codebook_Venezuela_1995.pdf,sources/part_ii\19_Latinobarometro\Data_base\1995\F00002260-Latinobarometro_Codebook_Venezuela_1995.pdf,sources/part_ii,19_Latinobarometro/Data_base/1995/F00002260-Latinobarometro_Codebook_Venezuela_1995.pdf,19_Latinobarometro,Data_base,.pdf,3.501,2026-06-14,codebook_or_metadata
A0868,documentation,F00009535-Latinobarometro_1995_Resultados_por_Sexo_y_Edad_Argentina_1995.pdf,sources/part_ii\19_Latinobarometro\Data_base\1995\F00009535-Latinobarometro_1995_Resultados_por_Sexo_y_Edad_Argentina_1995.pdf,sources/part_ii,19_Latinobarometro/Data_base/1995/F00009535-Latinobarometro_1995_Resultados_por_Sexo_y_Edad_Argentina_1995.pdf,19_Latinobarometro,Data_base,.pdf,3.745,2026-06-14,methodological_documentation
A0869,documentation,F00009536-Latinobarometro_1995_Resultados_por_Sexo_y_Edad_Brasil_1995.pdf,sources/part_ii\19_Latinobarometro\Data_base\1995\F00009536-Latinobarometro_1995_Resultados_por_Sexo_y_Edad_Brasil_1995.pdf,sources/part_ii,19_Latinobarometro/Data_base/1995/F00009536-Latinobarometro_1995_Resultados_por_Sexo_y_Edad_Brasil_1995.pdf,19_Latinobarometro,Data_base,.pdf,3.387,2026-06-14,methodological_documentation
A0870,documentation,F00009537-Latinobarometro_1995_Resultados_por_Sexo_y_Edad_Chile_1995.pdf,sources/part_ii\19_Latinobarometro\Data_base\1995\F00009537-Latinobarometro_1995_Resultados_por_Sexo_y_Edad_Chile_1995.pdf,sources/part_ii,19_Latinobarometro/Data_base/1995/F00009537-Latinobarometro_1995_Resultados_por_Sexo_y_Edad_Chile_1995.pdf,19_Latinobarometro,Data_base,.pdf,3.512,2026-06-14,methodological_documentation
A0871,documentation,F00009538-Latinobarometro_1995_Resultados_por_Sexo_y_Edad_Mexico_1995.pdf,sources/part_ii\19_Latinobarometro\Data_base\1995\F00009538-Latinobarometro_1995_Resultados_por_Sexo_y_Edad_Mexico_1995.pdf,sources/part_ii,19_Latinobarometro/Data_base/1995/F00009538-Latinobarometro_1995_Resultados_por_Sexo_y_Edad_Mexico_1995.pdf,19_Latinobarometro,Data_base,.pdf,3.743,2026-06-14,methodological_documentation
A0872,documentation,F00009539-Latinobarometro_1995_Resultados_por_Sexo_y_Edad_Paraguay_1995.pdf,sources/part_ii\19_Latinobarometro\Data_base\1995\F00009539-Latinobarometro_1995_Resultados_por_Sexo_y_Edad_Paraguay_1995.pdf,sources/part_ii,19_Latinobarometro/Data_base/1995/F00009539-Latinobarometro_1995_Resultados_por_Sexo_y_Edad_Paraguay_1995.pdf,19_Latinobarometro,Data_base,.pdf,3.467,2026-06-14,methodological_documentation
A0873,documentation,F00009540-Latinobarometro_1995_Resultados_por_Sexo_y_Edad_Peru_1995.pdf,sources/part_ii\19_Latinobarometro\Data_base\1995\F00009540-Latinobarometro_1995_Resultados_por_Sexo_y_Edad_Peru_1995.pdf,sources/part_ii,19_Latinobarometro/Data_base/1995/F00009540-Latinobarometro_1995_Resultados_por_Sexo_y_Edad_Peru_1995.pdf,19_Latinobarometro,Data_base,.pdf,3.447,2026-06-14,methodological_documentation
A0874,documentation,F00009541-Latinobarometro_1995_Resultados_por_Sexo_y_Edad_Uruguay_1995.pdf,sources/part_ii\19_Latinobarometro\Data_base\1995\F00009541-Latinobarometro_1995_Resultados_por_Sexo_y_Edad_Uruguay_1995.pdf,sources/part_ii,19_Latinobarometro/Data_base/1995/F00009541-Latinobarometro_1995_Resultados_por_Sexo_y_Edad_Uruguay_1995.pdf,19_Latinobarometro,Data_base,.pdf,3.535,2026-06-14,methodological_documentation
A0875,documentation,F00009542-Latinobarometro_1995_Resultados_por_Sexo_y_Edad_Venezuela_1995.pdf,sources/part_ii\19_Latinobarometro\Data_base\1995\F00009542-Latinobarometro_1995_Resultados_por_Sexo_y_Edad_Venezuela_1995.pdf,sources/part_ii,19_Latinobarometro/Data_base/1995/F00009542-Latinobarometro_1995_Resultados_por_Sexo_y_Edad_Venezuela_1995.pdf,19_Latinobarometro,Data_base,.pdf,3.449,2026-06-14,methodological_documentation
A0876,documentation,F00009543-Latinobarometro_1995_Results_by_Sex_and_Age_Argentina_1995.pdf,sources/part_ii\19_Latinobarometro\Data_base\1995\F00009543-Latinobarometro_1995_Results_by_Sex_and_Age_Argentina_1995.pdf,sources/part_ii,19_Latinobarometro/Data_base/1995/F00009543-Latinobarometro_1995_Results_by_Sex_and_Age_Argentina_1995.pdf,19_Latinobarometro,Data_base,.pdf,4.053,2026-06-14,methodological_documentation
A0877,documentation,F00009544-Latinobarometro_1995_Results_by_Sex_and_Age_Brasil_1995.pdf,sources/part_ii\19_Latinobarometro\Data_base\1995\F00009544-Latinobarometro_1995_Results_by_Sex_and_Age_Brasil_1995.pdf,sources/part_ii,19_Latinobarometro/Data_base/1995/F00009544-Latinobarometro_1995_Results_by_Sex_and_Age_Brasil_1995.pdf,19_Latinobarometro,Data_base,.pdf,3.39,2026-06-14,methodological_documentation
A0878,documentation,F00009545-Latinobarometro_1995_Results_by_Sex_and_Age_Chile_1995.pdf,sources/part_ii\19_Latinobarometro\Data_base\1995\F00009545-Latinobarometro_1995_Results_by_Sex_and_Age_Chile_1995.pdf,sources/part_ii,19_Latinobarometro/Data_base/1995/F00009545-Latinobarometro_1995_Results_by_Sex_and_Age_Chile_1995.pdf,19_Latinobarometro,Data_base,.pdf,3.515,2026-06-14,methodological_documentation
A0879,documentation,F00009546-Latinobarometro_1995_Results_by_Sex_and_Age_Mexico_1995.pdf,sources/part_ii\19_Latinobarometro\Data_base\1995\F00009546-Latinobarometro_1995_Results_by_Sex_and_Age_Mexico_1995.pdf,sources/part_ii,19_Latinobarometro/Data_base/1995/F00009546-Latinobarometro_1995_Results_by_Sex_and_Age_Mexico_1995.pdf,19_Latinobarometro,Data_base,.pdf,3.99,2026-06-14,methodological_documentation
A0880,documentation,F00009547-Latinobarometro_1995_Results_by_Sex_and_Age_Paraguay_1995.pdf,sources/part_ii\19_Latinobarometro\Data_base\1995\F00009547-Latinobarometro_1995_Results_by_Sex_and_Age_Paraguay_1995.pdf,sources/part_ii,19_Latinobarometro/Data_base/1995/F00009547-Latinobarometro_1995_Results_by_Sex_and_Age_Paraguay_1995.pdf,19_Latinobarometro,Data_base,.pdf,3.9,2026-06-14,methodological_documentation
A0881,documentation,F00009548-Latinobarometro_1995_Results_by_Sex_and_Age_Peru_1995.pdf,sources/part_ii\19_Latinobarometro\Data_base\1995\F00009548-Latinobarometro_1995_Results_by_Sex_and_Age_Peru_1995.pdf,sources/part_ii,19_Latinobarometro/Data_base/1995/F00009548-Latinobarometro_1995_Results_by_Sex_and_Age_Peru_1995.pdf,19_Latinobarometro,Data_base,.pdf,3.451,2026-06-14,methodological_documentation
A0882,documentation,F00009549-Latinobarometro_1995_Results_by_Sex_and_Age_Uruguay_1995.pdf,sources/part_ii\19_Latinobarometro\Data_base\1995\F00009549-Latinobarometro_1995_Results_by_Sex_and_Age_Uruguay_1995.pdf,sources/part_ii,19_Latinobarometro/Data_base/1995/F00009549-Latinobarometro_1995_Results_by_Sex_and_Age_Uruguay_1995.pdf,19_Latinobarometro,Data_base,.pdf,4.031,2026-06-14,methodological_documentation
A0883,documentation,F00009550-Latinobarometro_1995_Results_by_Sex_and_Age_Venezuela_1995.pdf,sources/part_ii\19_Latinobarometro\Data_base\1995\F00009550-Latinobarometro_1995_Results_by_Sex_and_Age_Venezuela_1995.pdf,sources/part_ii,19_Latinobarometro/Data_base/1995/F00009550-Latinobarometro_1995_Results_by_Sex_and_Age_Venezuela_1995.pdf,19_Latinobarometro,Data_base,.pdf,3.452,2026-06-14,methodological_documentation
A0916,documentation,F00001176-Latinobarometro_1995_Esp.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001176-Latinobarometro_1995_Esp.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001176-Latinobarometro_1995_Esp.pdf,19_Latinobarometro,Data_base,.pdf,0.05,2026-06-15,methodological_documentation
A0917,documentation,F00001177-Latinobarometro_1995_Eng.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001177-Latinobarometro_1995_Eng.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001177-Latinobarometro_1995_Eng.pdf,19_Latinobarometro,Data_base,.pdf,0.051,2026-06-15,methodological_documentation
A0918,documentation,F00001178-Latinobarometro_1996_Esp.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001178-Latinobarometro_1996_Esp.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001178-Latinobarometro_1996_Esp.pdf,19_Latinobarometro,Data_base,.pdf,0.058,2026-06-15,methodological_documentation
A0919,documentation,F00001179-Latinobarometro_1996_Eng.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001179-Latinobarometro_1996_Eng.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001179-Latinobarometro_1996_Eng.pdf,19_Latinobarometro,Data_base,.pdf,0.058,2026-06-15,methodological_documentation
A0920,documentation,F00001180-Latinobarometro_1997_Esp.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001180-Latinobarometro_1997_Esp.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001180-Latinobarometro_1997_Esp.pdf,19_Latinobarometro,Data_base,.pdf,0.179,2026-06-15,methodological_documentation
A0921,documentation,F00001181-Latinobarometro_1997_Eng.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001181-Latinobarometro_1997_Eng.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001181-Latinobarometro_1997_Eng.pdf,19_Latinobarometro,Data_base,.pdf,0.069,2026-06-15,methodological_documentation
A0922,documentation,F00001182-Latinobarometro_1998_Esp.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001182-Latinobarometro_1998_Esp.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001182-Latinobarometro_1998_Esp.pdf,19_Latinobarometro,Data_base,.pdf,0.2,2026-06-15,methodological_documentation
A0923,documentation,F00001183-Latinobarometro_1998_Eng.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001183-Latinobarometro_1998_Eng.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001183-Latinobarometro_1998_Eng.pdf,19_Latinobarometro,Data_base,.pdf,0.074,2026-06-15,methodological_documentation
A0924,documentation,F00001184-Latinobarometro_2000_Esp.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001184-Latinobarometro_2000_Esp.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001184-Latinobarometro_2000_Esp.pdf,19_Latinobarometro,Data_base,.pdf,0.167,2026-06-15,methodological_documentation
A0925,documentation,F00001185-Latinobarometro_2000_Eng.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001185-Latinobarometro_2000_Eng.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001185-Latinobarometro_2000_Eng.pdf,19_Latinobarometro,Data_base,.pdf,0.125,2026-06-15,methodological_documentation
A0926,documentation,F00001186-Latinobarometro_2001_Esp.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001186-Latinobarometro_2001_Esp.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001186-Latinobarometro_2001_Esp.pdf,19_Latinobarometro,Data_base,.pdf,0.171,2026-06-15,methodological_documentation
A0927,documentation,F00001187-Latinobarometro_2001_Eng (1).pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001187-Latinobarometro_2001_Eng (1).pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001187-Latinobarometro_2001_Eng (1).pdf,19_Latinobarometro,Data_base,.pdf,0.072,2026-06-15,methodological_documentation
A0928,documentation,F00001187-Latinobarometro_2001_Eng.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001187-Latinobarometro_2001_Eng.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001187-Latinobarometro_2001_Eng.pdf,19_Latinobarometro,Data_base,.pdf,0.072,2026-06-15,methodological_documentation
A0929,documentation,F00001188-Latinobarometro_2002_Esp (1).pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001188-Latinobarometro_2002_Esp (1).pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001188-Latinobarometro_2002_Esp (1).pdf,19_Latinobarometro,Data_base,.pdf,0.177,2026-06-15,methodological_documentation
A0930,documentation,F00001188-Latinobarometro_2002_Esp.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001188-Latinobarometro_2002_Esp.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001188-Latinobarometro_2002_Esp.pdf,19_Latinobarometro,Data_base,.pdf,0.177,2026-06-15,methodological_documentation
A0931,documentation,F00001189-Latinobarometro_2002_Eng.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001189-Latinobarometro_2002_Eng.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001189-Latinobarometro_2002_Eng.pdf,19_Latinobarometro,Data_base,.pdf,0.062,2026-06-15,methodological_documentation
A0932,documentation,F00001190-Latinobarometro_2003_Esp.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001190-Latinobarometro_2003_Esp.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001190-Latinobarometro_2003_Esp.pdf,19_Latinobarometro,Data_base,.pdf,0.074,2026-06-15,methodological_documentation
A0933,documentation,F00001191-Latinobarometro_2003_Eng.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001191-Latinobarometro_2003_Eng.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001191-Latinobarometro_2003_Eng.pdf,19_Latinobarometro,Data_base,.pdf,0.067,2026-06-15,methodological_documentation
A0934,documentation,F00001194-Latinobarometro_2004_Esp.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001194-Latinobarometro_2004_Esp.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001194-Latinobarometro_2004_Esp.pdf,19_Latinobarometro,Data_base,.pdf,0.185,2026-06-15,methodological_documentation
A0935,documentation,F00001195-Latinobarometro_2004_Eng.pdf,sources/part_ii\19_Latinobarometro\Data_base\F00001195-Latinobarometro_2004_Eng.pdf,sources/part_ii,19_Latinobarometro/Data_base/F00001195-Latinobarometro_2004_Eng.pdf,19_Latinobarometro,Data_base,.pdf,0.08,2026-06-15,methodological_documentation
